altura,peso,idade
1.71,48.7,17
1.4,48.9,17
1.77,48.9,17
1.88,48.9,17
1.97,49.0,17
1.44,49.1,17
1.67,49.3,17
1.66,49.4,17
1.94,49.7,17
1.45,49.9,17
1.49,49.9,17
1.84,50.0,17
1.49,50.1,17
1.78,51.1,17
1.96,51.1,17
1.47,51.3,17
1.65,51.5,17
1.54,51.7,17
1.89,51.7,17
1.92,51.7,17
1.45,51.8,17
1.59,51.9,17
1.99,52.1,17
1.79,52.6,17
1.79,53.1,17
1.43,53.5,17
1.47,53.5,17
1.52,53.6,17
1.7,53.7,17
1.83,53.8,17
1.8,54.1,17
1.88,54.1,17
1.89,54.1,17
1.83,54.4,17
1.64,54.5,17
1.88,54.5,17
1.46,54.6,17
1.69,54.8,17
1.89,54.9,17
1.73,55.0,17
1.9,55.1,17
1.82,55.4,17
1.63,55.5,17
1.66,55.6,17
1.92,55.6,17
1.68,55.8,17
1.66,55.9,17
1.51,56.1,17
1.92,56.1,17
1.56,56.2,17
1.93,56.4,17
1.78,56.8,17
1.91,57.0,17
1.96,57.0,17
1.68,57.1,17
1.94,57.2,17
1.92,57.4,17
1.6,57.6,17
1.74,57.6,17
1.83,57.6,17
1.46,57.8,17
1.65,58.1,17
1.98,58.1,17
1.65,58.2,17
1.71,58.6,17
1.84,58.6,17
1.41,58.8,17
1.46,58.8,17
1.64,58.8,17
1.47,59.2,17
1.77,59.2,17
1.45,59.4,17
1.98,59.4,17
1.81,59.5,17
1.96,59.8,17
1.81,60.0,17
1.53,60.2,17
1.94,60.3,17
1.48,60.4,17
1.69,60.5,17
1.53,60.7,17
1.68,61.3,17
1.51,61.5,17
1.71,61.7,17
1.46,61.9,17
1.72,61.9,17
1.53,62.0,17
1.47,62.2,17
1.45,62.4,17
1.98,62.6,17
1.47,62.9,17
1.58,62.9,17
1.63,63.3,17
1.49,63.4,17
1.82,63.4,17
1.74,63.5,17
1.47,63.7,17
1.79,63.7,17
1.51,63.9,17
1.46,64.0,17
1.89,64.2,17
1.77,64.4,17
1.77,64.5,17
1.7,64.6,17
1.65,65.0,17
1.77,65.0,17
1.5,65.2,17
1.71,65.4,17
1.98,65.5,17
1.52,65.7,17
1.6,65.7,17
1.75,65.7,17
1.42,66.0,17
1.82,66.0,17
1.73,66.2,17
1.57,66.5,17
1.7,66.6,17
1.5,66.7,17
1.54,67.3,17
1.88,67.7,17
1.43,67.8,17
1.58,68.2,17
1.89,68.3,17
1.74,68.4,17
1.41,68.5,17
1.7,68.9,17
1.79,68.9,17
1.92,68.9,17
1.51,69.1,17
1.74,69.2,17
1.47,69.4,17
1.54,69.5,17
1.78,69.6,17
1.76,69.7,17
1.42,69.8,17
1.9,69.8,17
1.57,69.9,17
1.97,69.9,17
1.5,70.2,17
1.9,70.4,17
1.79,70.6,17
1.91,70.6,17
1.5,70.8,17
1.61,71.3,17
1.62,71.3,17
1.59,71.5,17
1.63,71.5,17
1.79,71.5,17
1.45,71.9,17
1.78,72.0,17
1.99,72.2,17
1.56,72.3,17
1.65,72.4,17
1.56,72.5,17
1.79,72.5,17
1.91,72.5,17
1.66,72.7,17
1.96,72.7,17
1.44,73.0,17
1.57,73.0,17
1.6,73.0,17
1.94,73.5,17
1.87,73.6,17
1.48,73.8,17
1.54,73.8,17
1.67,73.9,17
1.75,74.1,17
1.44,74.3,17
1.46,74.5,17
1.7,74.5,17
1.9,74.8,17
1.98,74.8,17
1.83,74.9,17
1.59,75.6,17
1.64,75.6,17
1.67,75.7,17
1.86,75.8,17
1.62,76.0,17
1.76,76.0,17
1.85,76.0,17
1.88,76.0,17
1.84,76.3,17
1.51,76.4,17
1.47,76.5,17
1.74,76.6,17
1.59,76.8,17
1.75,76.9,17
1.46,77.0,17
1.91,77.2,17
1.5,77.6,17
1.4,77.7,17
1.44,77.8,17
1.73,78.0,17
1.82,78.1,17
1.79,78.2,17
1.5,78.8,17
1.51,79.0,17
1.72,79.0,17
1.5,79.2,17
1.51,79.4,17
1.93,79.4,17
1.66,79.5,17
1.68,79.5,17
1.72,79.6,17
1.98,79.6,17
1.5,79.7,17
1.6,79.9,17
1.84,80.1,17
1.98,80.2,17
1.47,80.4,17
1.48,80.6,17
1.79,81.0,17
1.91,81.0,17
1.92,81.1,17
1.57,81.7,17
1.61,81.9,17
1.9,82.2,17
1.41,82.6,17
1.78,82.6,17
1.93,83.0,17
1.45,83.1,17
1.62,83.9,17
1.78,83.9,17
1.73,84.2,17
1.82,84.2,17
1.91,84.3,17
1.97,84.3,17
1.92,84.5,17
1.62,84.6,17
1.54,84.7,17
1.9,84.7,17
1.89,84.9,17
1.56,85.3,17
1.82,85.3,17
1.85,85.5,17
1.99,85.6,17
1.96,85.7,17
1.62,85.8,17
1.73,85.8,17
1.67,86.3,17
1.4,86.6,17
1.96,86.7,17
1.81,86.9,17
1.9,86.9,17
1.57,87.4,17
1.46,87.8,17
1.64,87.9,17
1.72,87.9,17
1.78,88.2,17
1.46,88.4,17
1.72,89.0,17
1.82,89.0,17
1.45,89.1,17
1.51,89.1,17
1.53,89.1,17
1.66,89.1,17
1.61,89.2,17
1.84,89.2,17
1.63,89.3,17
1.45,89.4,17
1.47,89.4,17
1.7,89.8,17
1.63,90.6,17
1.51,90.8,17
1.64,90.8,17
1.58,91.1,17
1.91,91.1,17
1.56,91.2,17
1.63,91.2,17
1.78,91.8,17
1.55,92.1,17
1.89,92.1,17
1.5,92.9,17
1.61,93.2,17
1.57,93.4,17
1.75,93.4,17
1.66,93.5,17
1.71,94.0,17
1.51,94.3,17
1.95,94.4,17
1.89,94.6,17
1.74,94.7,17
1.93,94.9,17
1.49,95.3,17
1.83,95.3,17
1.56,95.4,17
1.86,95.4,17
1.96,95.6,17
1.43,95.8,17
1.47,95.8,17
1.55,95.8,17
1.5,95.9,17
1.88,96.1,17
1.72,96.9,17
1.54,97.0,17
1.95,97.1,17
1.46,97.3,17
1.43,97.4,17
1.43,97.5,17
1.4,97.7,17
1.56,97.7,17
1.76,97.8,17
1.68,98.4,17
1.54,98.5,17
1.55,98.8,17
1.88,99.0,17
1.58,99.2,17
1.53,99.6,17
1.95,99.6,17
1.45,100.0,17
1.4,100.4,17
1.74,100.4,17
1.84,100.8,17
1.45,100.9,17
1.96,100.9,17
1.99,100.9,17
1.44,101.0,17
1.81,101.0,17
1.97,101.0,17
1.62,101.4,17
1.59,101.5,17
1.71,101.8,17
1.47,101.9,17
1.7,102.1,17
1.6,102.3,17
1.54,102.4,17
1.64,102.5,17
1.82,102.7,17
1.92,103.0,17
1.86,103.2,17
1.43,103.3,17
1.43,104.0,17
1.88,104.3,17
1.47,104.5,17
1.5,104.6,17
1.58,104.6,17
1.93,104.8,17
1.7,105.0,17
1.54,105.1,17
1.41,105.2,17
1.52,105.3,17
1.94,105.3,17
1.63,105.4,17
1.4,105.9,17
1.6,106.0,17
1.56,106.2,17
1.81,106.2,17
2.0,106.3,17
1.94,106.5,17
1.49,106.6,17
1.55,107.3,17
1.8,107.3,17
1.57,107.6,17
1.75,108.4,17
1.51,108.6,17
1.54,109.0,17
1.6,109.1,17
1.46,109.3,17
1.48,109.4,17
1.64,109.8,17
1.8,109.8,17
1.78,110.1,17
1.45,110.4,17
1.47,110.4,17
1.66,110.5,17
1.8,110.7,17
1.88,110.7,17
1.53,111.0,17
1.89,111.2,17
1.73,111.3,17
1.96,111.7,17
1.64,111.8,17
1.42,111.9,17
1.86,112.1,17
1.6,112.2,17
1.55,112.3,17
1.7,112.3,17
1.45,112.4,17
1.41,112.5,17
1.45,112.5,17
1.63,112.5,17
1.68,112.5,17
1.85,112.5,17
1.41,112.6,17
1.63,113.3,17
1.66,113.3,17
1.5,113.5,17
1.62,113.7,17
1.66,114.0,17
1.79,114.0,17
1.89,114.2,17
1.64,114.3,17
1.43,114.4,17
1.87,114.4,17
1.5,114.5,17
1.79,114.5,17
1.97,114.7,17
1.9,114.8,17
1.53,114.9,17
1.41,115.0,17
1.94,115.1,17
1.77,115.2,17
1.92,115.2,17
1.96,115.7,17
1.97,115.7,17
1.84,115.8,17
1.68,115.9,17
1.81,115.9,17
1.44,116.5,17
1.45,116.5,17
2.0,116.5,17
1.49,117.2,17
1.65,117.5,17
1.67,118.4,17
1.74,118.8,17
1.83,118.8,17
1.53,118.9,17
1.69,118.9,17
1.71,119.0,17
1.49,119.1,17
1.57,119.6,17
1.7,119.6,17
1.96,119.9,17
1.53,40.3,18
1.46,40.7,18
1.67,41.5,18
1.97,41.5,18
1.47,41.6,18
1.65,41.6,18
1.43,41.7,18
1.59,42.0,18
1.53,42.1,18
1.41,42.2,18
1.57,42.8,18
1.66,42.8,18
1.51,42.9,18
1.79,43.0,18
1.83,43.0,18
1.44,43.2,18
1.79,43.3,18
1.78,43.6,18
1.82,43.6,18
1.69,43.8,18
1.56,44.1,18
1.77,44.2,18
1.92,44.5,18
1.56,44.6,18
1.78,44.6,18
1.99,44.7,18
1.84,45.0,18
1.96,45.0,18
1.55,45.2,18
1.82,45.2,18
1.81,45.8,18
1.87,45.8,18
1.94,46.3,18
1.61,46.9,18
1.54,47.2,18
1.92,47.2,18
1.93,47.5,18
1.85,47.7,18
1.92,47.9,18
1.73,48.0,18
1.99,48.0,18
1.98,48.1,18
1.68,48.4,18
1.53,48.5,18
1.45,48.6,18
1.95,48.6,18
1.51,48.7,18
1.69,48.9,18
1.66,49.0,18
1.47,49.1,18
1.78,49.1,18
1.53,49.2,18
1.76,49.2,18
1.8,49.4,18
1.46,49.8,18
1.87,49.9,18
1.97,50.3,18
1.49,50.8,18
1.57,51.0,18
1.44,51.2,18
1.75,51.2,18
1.76,51.2,18
1.42,51.3,18
1.66,51.4,18
1.66,51.6,18
1.87,51.9,18
1.86,52.1,18
1.44,52.2,18
1.47,52.2,18
1.61,52.3,18
1.85,52.4,18
1.87,52.4,18
1.86,52.7,18
1.99,52.7,18
1.75,52.8,18
1.52,53.1,18
1.64,53.1,18
1.53,53.9,18
1.51,54.0,18
1.93,54.2,18
1.45,54.6,18
1.55,54.8,18
1.62,55.0,18
1.62,55.0,18
1.66,55.1,18
1.76,55.1,18
1.65,55.2,18
1.51,55.4,18
1.64,55.5,18
1.84,55.5,18
1.75,55.6,18
1.98,56.0,18
1.51,56.1,18
1.98,56.1,18
1.62,56.4,18
1.73,56.4,18
1.93,56.5,18
1.4,56.6,18
1.46,56.6,18
1.97,56.7,18
1.81,56.9,18
1.88,56.9,18
1.59,57.1,18
1.44,57.5,18
1.91,57.5,18
1.87,57.6,18
1.63,57.7,18
1.72,58.1,18
1.65,58.2,18
1.83,58.2,18
1.44,58.3,18
1.45,58.8,18
1.91,58.9,18
2.0,58.9,18
1.42,59.0,18
1.43,59.1,18
1.96,59.5,18
1.43,59.6,18
1.6,59.6,18
1.7,59.7,18
1.88,59.8,18
1.7,59.9,18
1.69,60.1,18
1.83,60.1,18
1.43,60.4,18
1.49,60.5,18
1.67,60.5,18
1.61,60.6,18
1.62,60.6,18
1.61,61.1,18
1.99,61.4,18
1.82,61.8,18
1.8,62.0,18
1.95,62.1,18
1.65,62.2,18
1.44,62.4,18
1.81,63.2,18
1.94,63.6,18
1.82,63.7,18
1.64,63.9,18
1.8,64.1,18
1.78,64.2,18
1.67,64.3,18
1.9,64.4,18
1.93,64.5,18
1.95,64.5,18
1.99,64.6,18
1.71,64.8,18
1.65,64.9,18
1.44,65.1,18
1.68,65.2,18
1.56,65.3,18
1.54,65.4,18
1.54,65.5,18
1.95,65.5,18
1.5,65.6,18
1.92,65.6,18
1.58,65.7,18
1.85,65.8,18
1.55,66.0,18
1.61,66.1,18
1.93,66.2,18
1.97,66.6,18
1.66,66.8,18
1.8,67.0,18
1.8,67.1,18
1.44,67.6,18
1.44,67.7,18
1.82,67.7,18
1.41,67.8,18
1.55,67.9,18
1.91,67.9,18
1.82,68.5,18
1.86,68.6,18
1.59,68.9,18
1.68,69.0,18
1.93,69.1,18
1.59,69.2,18
1.96,69.3,18
1.64,69.4,18
1.44,69.8,18
1.8,69.9,18
1.89,69.9,18
1.53,70.1,18
1.91,70.2,18
1.98,70.2,18
1.71,70.3,18
1.85,70.4,18
1.89,70.4,18
1.83,70.5,18
1.5,70.6,18
1.71,71.0,18
1.48,71.1,18
1.89,71.2,18
1.62,71.4,18
1.67,71.9,18
1.68,72.1,18
1.41,72.2,18
1.47,72.5,18
1.77,72.6,18
1.6,72.7,18
1.6,72.9,18
1.48,73.1,18
1.68,73.2,18
1.51,73.6,18
1.88,73.7,18
1.71,73.8,18
1.62,74.1,18
1.77,74.3,18
1.92,74.4,18
1.84,74.5,18
1.63,74.8,18
1.79,75.0,18
1.43,75.1,18
1.48,75.2,18
1.64,75.2,18
1.51,75.6,18
1.87,75.6,18
1.42,75.7,18
1.8,75.8,18
1.48,76.1,18
1.7,76.2,18
1.8,76.4,18
1.61,76.5,18
1.99,76.8,18
1.57,77.5,18
1.46,77.7,18
1.91,77.7,18
1.43,78.1,18
1.65,78.2,18
1.77,78.3,18
1.98,78.4,18
1.65,78.5,18
1.7,78.6,18
1.71,78.7,18
1.51,78.9,18
1.52,78.9,18
1.81,79.0,18
1.71,79.3,18
1.48,79.7,18
1.58,79.7,18
1.76,79.7,18
1.78,79.7,18
1.56,79.9,18
1.51,80.0,18
1.64,80.0,18
1.69,80.0,18
1.61,80.3,18
1.66,80.3,18
1.65,80.4,18
1.95,80.4,18
1.51,80.5,18
1.67,80.5,18
1.83,80.6,18
1.9,80.6,18
1.95,80.8,18
1.64,81.0,18
1.81,81.0,18
1.47,81.1,18
1.68,81.4,18
1.61,81.5,18
1.75,81.7,18
1.5,81.9,18
1.91,82.0,18
1.9,82.4,18
1.68,82.8,18
1.55,83.1,18
1.64,83.1,18
1.94,83.1,18
1.77,83.7,18
1.77,83.9,18
1.8,84.1,18
1.98,84.1,18
1.52,84.3,18
1.96,84.5,18
1.66,84.6,18
1.9,84.6,18
1.95,84.6,18
1.9,84.7,18
1.54,85.1,18
1.66,85.1,18
1.6,85.2,18
1.75,85.2,18
1.66,85.4,18
1.98,85.5,18
1.52,85.6,18
1.53,85.7,18
1.41,85.8,18
1.53,86.0,18
1.8,86.0,18
1.88,86.1,18
1.69,86.3,18
1.84,86.5,18
1.63,86.8,18
1.46,87.3,18
1.61,87.4,18
1.59,87.5,18
1.57,88.0,18
1.44,88.2,18
1.99,88.2,18
1.94,88.4,18
1.79,88.6,18
1.48,89.2,18
1.45,89.3,18
1.94,89.3,18
1.51,89.5,18
1.96,89.5,18
1.53,89.6,18
1.47,89.8,18
1.72,89.8,18
1.89,89.8,18
1.99,89.8,18
1.94,90.0,18
1.43,90.1,18
1.96,90.1,18
1.42,90.2,18
1.58,90.4,18
1.85,90.5,18
1.62,90.7,18
1.82,90.8,18
1.78,90.9,18
1.61,91.3,18
1.92,91.5,18
1.61,91.8,18
1.67,91.8,18
1.43,91.9,18
1.5,91.9,18
1.79,91.9,18
1.61,92.1,18
1.41,92.4,18
1.85,92.4,18
1.95,92.6,18
1.69,92.8,18
1.76,92.9,18
1.68,93.2,18
1.43,93.8,18
2.0,94.0,18
1.83,94.3,18
1.69,94.5,18
1.56,94.7,18
1.45,94.9,18
1.56,95.1,18
1.97,95.2,18
1.53,95.4,18
1.62,95.5,18
1.43,95.6,18
1.98,95.6,18
1.93,96.0,18
1.82,96.1,18
1.87,96.1,18
1.42,96.3,18
1.89,96.3,18
1.68,96.4,18
1.54,96.5,18
1.62,96.5,18
1.43,96.6,18
1.51,96.6,18
1.54,96.7,18
1.56,96.8,18
1.74,96.8,18
1.53,96.9,18
1.44,97.0,18
1.58,97.1,18
1.5,97.4,18
1.54,97.5,18
1.61,97.8,18
1.73,98.1,18
1.93,98.1,18
1.68,98.2,18
1.49,98.4,18
1.6,98.4,18
1.86,98.4,18
1.99,98.5,18
1.7,98.7,18
1.79,98.7,18
1.97,98.7,18
1.48,98.8,18
1.82,99.0,18
1.99,99.0,18
1.44,99.2,18
1.71,99.3,18
1.59,99.4,18
1.62,99.5,18
1.43,99.6,18
1.84,99.6,18
1.89,99.7,18
1.73,100.0,18
1.6,100.1,18
1.55,100.4,18
1.56,100.4,18
1.77,100.4,18
1.72,100.5,18
1.75,100.5,18
1.86,100.7,18
1.99,100.7,18
1.43,100.8,18
1.78,100.8,18
1.61,101.0,18
1.6,101.4,18
1.83,101.9,18
1.99,102.0,18
1.78,102.2,18
2.0,102.3,18
1.43,102.7,18
1.75,102.7,18
1.93,102.9,18
1.52,103.0,18
1.74,103.2,18
1.8,103.4,18
1.89,103.6,18
1.46,103.7,18
1.76,103.9,18
1.96,103.9,18
1.97,104.0,18
1.45,104.2,18
1.57,104.2,18
1.71,104.2,18
1.8,104.2,18
1.53,104.3,18
1.52,104.5,18
1.68,104.5,18
1.73,104.7,18
1.66,104.9,18
1.74,105.1,18
1.6,105.4,18
1.85,105.6,18
1.43,105.8,18
1.44,106.1,18
1.49,106.1,18
1.54,106.1,18
1.83,106.3,18
1.92,106.3,18
1.84,106.4,18
1.78,106.6,18
1.93,106.6,18
1.71,106.8,18
1.86,106.8,18
1.98,107.0,18
1.66,107.1,18
1.88,107.3,18
1.87,107.4,18
1.83,107.7,18
1.72,107.8,18
1.82,107.9,18
1.81,108.4,18
1.55,108.6,18
1.8,108.7,18
1.42,108.9,18
1.5,109.0,18
1.52,109.1,18
1.68,109.2,18
1.6,109.3,18
1.88,109.4,18
1.85,109.5,18
1.91,110.0,18
1.43,110.2,18
1.56,110.3,18
1.68,110.4,18
1.41,110.5,18
1.57,110.6,18
1.68,110.8,18
1.61,110.9,18
1.87,111.0,18
1.82,111.5,18
1.92,111.5,18
1.81,111.7,18
1.51,111.9,18
1.52,112.0,18
1.66,112.3,18
1.66,112.3,18
1.58,112.4,18
1.58,112.7,18
1.69,112.7,18
1.88,112.7,18
1.93,113.2,18
1.97,113.2,18
1.91,113.5,18
1.84,113.7,18
1.43,113.8,18
1.9,114.1,18
1.98,114.1,18
1.81,114.3,18
1.5,114.5,18
1.45,114.8,18
1.85,114.8,18
1.89,114.8,18
1.89,115.0,18
1.54,115.1,18
1.81,115.2,18
1.98,115.2,18
1.63,115.6,18
1.74,115.6,18
1.98,115.6,18
1.71,116.0,18
1.74,116.2,18
1.75,116.2,18
1.98,116.2,18
1.43,116.5,18
1.86,116.5,18
1.95,116.5,18
1.46,116.6,18
1.62,116.6,18
1.94,116.7,18
1.79,116.8,18
1.88,116.8,18
1.98,116.8,18
1.41,117.0,18
1.48,117.1,18
1.67,117.1,18
1.6,117.3,18
1.63,117.3,18
1.99,117.3,18
1.61,117.5,18
1.68,117.6,18
1.76,117.7,18
1.65,117.8,18
1.89,118.0,18
1.79,118.1,18
1.79,118.2,18
1.77,118.9,18
1.57,119.2,18
1.9,119.3,18
1.5,119.4,18
1.41,119.9,18
1.43,120.0,18
1.55,120.0,18
1.54,40.1,19
1.53,40.4,19
1.7,40.6,19
1.84,40.6,19
1.64,40.8,19
1.91,41.0,19
1.6,41.3,19
1.58,41.4,19
1.47,41.6,19
1.7,41.6,19
1.74,41.6,19
1.64,41.7,19
1.55,42.1,19
1.83,42.1,19
1.92,42.2,19
1.57,42.4,19
1.75,42.4,19
1.91,42.6,19
2.0,42.6,19
1.82,42.7,19
1.58,42.9,19
1.94,43.0,19
1.44,43.2,19
1.95,43.2,19
1.46,43.4,19
1.77,43.4,19
1.79,43.4,19
1.51,43.7,19
1.58,44.1,19
1.68,44.2,19
1.71,44.4,19
1.41,44.8,19
1.76,45.3,19
1.89,45.4,19
1.78,45.5,19
1.91,45.8,19
1.87,45.9,19
1.8,46.1,19
1.55,46.3,19
1.89,46.3,19
1.9,46.5,19
1.7,47.0,19
1.6,47.2,19
1.93,47.2,19
1.91,47.3,19
1.45,47.7,19
1.86,47.8,19
1.91,48.0,19
1.94,48.1,19
1.5,48.4,19
1.54,48.4,19
1.64,48.4,19
1.75,48.5,19
1.52,48.6,19
1.74,48.6,19
1.81,48.6,19
1.71,48.8,19
1.82,49.1,19
1.91,49.1,19
1.84,49.2,19
1.46,49.6,19
1.45,49.7,19
1.88,50.0,19
1.48,50.1,19
1.9,50.1,19
1.78,50.2,19
1.85,50.4,19
1.5,50.7,19
1.81,50.8,19
1.91,51.0,19
1.93,51.3,19
1.75,51.6,19
1.4,51.7,19
1.63,51.8,19
1.83,52.0,19
1.54,52.1,19
1.67,52.5,19
1.77,52.6,19
1.5,52.7,19
1.51,52.7,19
1.85,52.7,19
1.5,53.0,19
1.57,53.1,19
1.72,53.1,19
1.56,53.2,19
1.77,53.2,19
1.64,53.8,19
1.43,53.9,19
1.43,54.0,19
1.55,54.2,19
1.47,54.3,19
1.94,54.3,19
1.67,54.4,19
1.75,54.4,19
1.88,54.9,19
1.58,55.0,19
1.71,55.2,19
1.72,55.4,19
1.85,55.5,19
1.94,55.6,19
1.74,55.7,19
1.81,55.7,19
1.51,55.8,19
1.51,55.9,19
1.76,56.1,19
1.76,56.4,19
1.53,56.5,19
1.59,56.7,19
1.7,56.7,19
1.73,56.9,19
1.79,56.9,19
1.58,57.0,19
1.74,57.0,19
1.88,57.5,19
1.66,57.6,19
1.79,57.8,19
1.94,58.2,19
1.81,58.3,19
1.59,58.5,19
1.78,58.5,19
1.98,59.1,19
1.99,59.3,19
1.89,59.4,19
1.74,59.9,19
1.55,60.0,19
1.95,60.0,19
1.69,60.4,19
1.42,60.5,19
1.68,60.7,19
1.85,60.7,19
1.77,60.8,19
1.57,61.0,19
1.77,61.3,19
1.89,61.3,19
1.46,61.7,19
1.59,61.9,19
1.58,62.0,19
1.79,62.1,19
1.54,62.3,19
1.9,62.4,19
1.44,62.6,19
1.9,62.6,19
1.46,62.9,19
1.94,63.0,19
1.98,63.3,19
1.86,63.4,19
1.48,63.6,19
1.86,63.7,19
1.57,63.8,19
1.97,63.9,19
1.43,64.7,19
1.85,65.2,19
1.73,65.3,19
1.64,65.7,19
1.68,65.7,19
1.53,65.8,19
1.78,65.8,19
1.6,65.9,19
1.49,66.1,19
1.59,66.5,19
1.73,66.6,19
1.51,66.9,19
1.54,66.9,19
1.53,67.2,19
1.82,67.5,19
1.69,67.6,19
1.7,67.6,19
1.73,67.6,19
1.57,67.9,19
1.46,68.0,19
1.48,68.1,19
1.56,68.1,19
1.45,68.3,19
1.68,68.6,19
1.47,68.8,19
1.53,69.0,19
1.75,69.0,19
1.79,69.4,19
1.73,69.5,19
1.52,69.8,19
1.88,70.2,19
1.89,70.2,19
1.76,70.3,19
1.91,70.3,19
1.42,70.4,19
1.61,70.4,19
1.69,70.8,19
1.87,70.9,19
1.48,71.0,19
1.56,71.0,19
1.59,71.0,19
1.89,71.3,19
1.9,71.4,19
1.57,71.7,19
1.4,71.8,19
1.45,72.1,19
1.59,72.1,19
1.76,72.1,19
1.78,72.1,19
1.61,72.4,19
1.45,72.9,19
1.43,73.0,19
1.88,73.1,19
1.46,73.2,19
1.72,73.2,19
1.68,73.3,19
1.42,73.5,19
1.79,73.5,19
1.43,73.6,19
1.92,73.6,19
1.49,74.0,19
1.5,74.7,19
1.55,74.7,19
1.78,74.7,19
1.5,74.8,19
1.45,75.3,19
1.42,75.5,19
1.98,75.6,19
1.74,76.3,19
1.69,76.4,19
1.92,76.4,19
1.79,76.8,19
1.89,76.9,19
1.47,77.3,19
1.54,77.3,19
1.82,77.3,19
1.81,77.4,19
1.5,77.7,19
1.86,77.7,19
1.51,77.8,19
1.53,77.8,19
1.9,77.9,19
1.81,78.0,19
1.85,78.1,19
1.94,78.2,19
1.75,78.4,19
1.48,78.7,19
1.88,78.9,19
1.8,79.0,19
1.42,79.2,19
1.55,79.2,19
1.99,79.8,19
1.75,80.0,19
1.99,80.3,19
1.53,80.4,19
1.83,80.4,19
1.5,80.6,19
1.69,80.7,19
1.82,80.7,19
1.9,80.7,19
1.72,80.9,19
1.8,81.1,19
1.99,81.1,19
1.6,81.2,19
1.92,81.2,19
1.93,81.4,19
1.44,81.5,19
1.56,81.5,19
1.56,81.6,19
1.45,81.7,19
1.46,82.0,19
1.63,82.2,19
1.91,82.4,19
1.74,82.6,19
1.84,82.8,19
1.71,83.0,19
1.73,83.5,19
1.64,83.6,19
1.45,83.9,19
1.92,84.4,19
1.55,84.6,19
1.54,84.9,19
1.84,84.9,19
1.51,85.2,19
1.68,85.4,19
1.52,85.7,19
1.57,85.7,19
1.57,85.7,19
1.53,85.8,19
1.6,85.9,19
1.72,86.2,19
1.67,86.4,19
1.42,86.6,19
1.63,86.6,19
1.9,87.0,19
1.86,87.1,19
1.94,87.1,19
1.91,87.2,19
1.98,87.7,19
1.9,87.8,19
1.45,87.9,19
1.88,87.9,19
1.98,88.0,19
1.73,88.1,19
1.78,88.2,19
1.97,88.3,19
1.93,88.5,19
1.68,88.6,19
1.71,88.9,19
1.78,89.2,19
1.57,89.3,19
1.85,89.5,19
1.94,89.7,19
1.82,89.9,19
1.47,90.0,19
1.45,90.1,19
1.43,90.2,19
1.84,90.3,19
1.55,90.6,19
1.96,91.0,19
1.62,91.1,19
1.41,91.2,19
1.42,91.6,19
1.55,91.6,19
1.85,91.7,19
1.49,92.2,19
1.96,92.3,19
1.74,92.4,19
1.88,92.4,19
1.54,92.7,19
1.59,92.9,19
1.83,92.9,19
1.66,93.1,19
1.99,93.2,19
1.96,94.3,19
1.57,94.4,19
1.88,94.5,19
1.53,94.6,19
1.47,94.9,19
1.82,94.9,19
1.66,95.2,19
1.89,95.4,19
1.43,95.5,19
1.7,95.8,19
1.81,95.9,19
1.69,96.2,19
1.55,96.4,19
1.99,96.5,19
1.73,96.6,19
1.41,96.9,19
1.61,96.9,19
1.67,97.1,19
1.48,97.3,19
1.46,97.5,19
1.54,97.7,19
1.73,97.8,19
1.87,97.8,19
1.92,97.9,19
1.49,98.0,19
1.62,98.0,19
1.75,98.0,19
1.47,98.1,19
1.91,98.1,19
1.76,98.3,19
1.92,98.3,19
1.54,98.4,19
1.59,98.6,19
1.82,98.7,19
1.54,98.8,19
1.82,98.8,19
1.73,98.9,19
1.55,99.3,19
1.69,99.4,19
1.7,99.4,19
1.9,99.4,19
1.82,99.5,19
1.88,99.7,19
1.91,99.7,19
1.68,100.0,19
1.42,100.1,19
1.82,100.2,19
1.86,100.2,19
1.42,100.3,19
1.54,100.4,19
1.47,100.5,19
1.69,100.7,19
1.41,101.0,19
1.75,101.0,19
1.87,101.0,19
1.99,101.0,19
1.71,101.1,19
1.53,101.2,19
1.6,101.2,19
1.76,101.4,19
1.71,101.5,19
1.78,101.6,19
1.43,101.8,19
1.67,101.9,19
1.96,102.0,19
1.48,102.3,19
1.7,102.4,19
1.92,102.4,19
1.83,102.5,19
1.62,102.6,19
1.83,102.7,19
1.47,102.8,19
1.48,102.8,19
1.73,102.8,19
1.54,102.9,19
1.69,102.9,19
1.87,103.1,19
1.71,103.4,19
1.55,103.6,19
1.77,103.6,19
1.87,103.6,19
1.46,103.8,19
1.63,103.8,19
1.74,103.9,19
1.48,104.0,19
1.45,104.2,19
1.93,104.3,19
1.84,104.4,19
1.63,104.9,19
1.65,104.9,19
1.92,105.0,19
1.48,105.1,19
1.86,105.1,19
1.9,105.2,19
1.45,105.3,19
1.58,105.5,19
1.43,105.6,19
1.78,105.6,19
1.87,105.8,19
1.74,106.0,19
2.0,106.3,19
1.75,107.3,19
1.47,107.4,19
1.76,107.6,19
1.61,107.7,19
1.48,107.8,19
1.69,107.9,19
1.42,108.0,19
1.54,108.1,19
1.7,108.1,19
1.75,108.1,19
1.83,108.2,19
1.65,108.3,19
1.85,108.3,19
1.74,108.5,19
1.49,109.4,19
1.8,109.5,19
1.87,109.5,19
1.97,109.5,19
1.78,109.9,19
1.46,110.3,19
1.61,110.5,19
1.83,110.6,19
1.41,110.7,19
1.84,110.8,19
1.6,111.1,19
