altura,peso,idade
1.46,65.8,72
1.89,65.6,72
1.56,65.3,72
1.5,65.2,72
1.8,65.1,72
1.7,65.1,72
1.96,64.9,72
1.96,64.8,72
1.94,64.7,72
1.51,64.6,72
1.44,64.6,72
1.57,64.5,72
1.41,64.4,72
1.98,64.1,72
1.64,64.0,72
1.71,63.6,72
1.69,63.6,72
1.58,63.5,72
1.89,63.4,72
1.49,63.1,72
1.92,62.8,72
1.88,62.8,72
1.55,62.6,72
1.45,62.5,72
1.82,62.4,72
1.45,62.4,72
1.68,62.0,72
1.87,61.9,72
1.99,61.8,72
1.98,61.6,72
1.41,61.0,72
1.91,60.6,72
1.79,60.4,72
1.93,60.2,72
1.8,59.9,72
1.46,59.9,72
1.65,59.8,72
1.82,59.7,72
1.61,59.7,72
1.41,59.6,72
1.64,59.5,72
1.78,59.3,72
1.67,59.1,72
1.6,58.7,72
1.55,58.6,72
1.41,58.5,72
1.5,58.3,72
1.48,58.2,72
1.71,58.0,72
1.99,57.9,72
1.6,57.8,72
1.63,57.7,72
1.66,57.4,72
1.98,57.3,72
1.45,57.1,72
1.83,56.9,72
1.54,56.8,72
1.76,56.5,72
1.91,56.4,72
1.55,56.4,72
1.56,56.1,72
2.0,55.9,72
1.96,55.9,72
1.49,55.7,72
1.41,55.6,72
1.42,55.4,72
1.54,55.0,72
1.73,54.8,72
1.6,54.7,72
1.85,54.4,72
1.61,54.4,72
1.4,54.3,72
1.68,54.2,72
1.56,54.0,72
1.45,53.6,72
1.66,53.5,72
1.64,53.5,72
1.78,53.4,72
1.95,53.3,72
1.76,53.3,72
1.48,53.2,72
1.62,52.7,72
1.63,52.6,72
1.96,52.4,72
1.99,52.3,72
1.7,52.1,72
1.57,51.9,72
1.86,51.8,72
1.51,51.5,72
1.69,51.4,72
1.61,51.3,72
1.44,51.3,72
1.79,50.9,72
1.75,50.9,72
1.54,50.8,72
1.7,50.5,72
1.66,50.3,72
1.83,50.0,72
1.6,50.0,72
1.96,49.7,72
1.77,49.6,72
1.4,49.3,72
1.91,49.2,72
1.52,49.1,72
1.56,49.0,72
1.62,48.9,72
1.75,48.8,72
1.96,48.4,72
1.85,48.4,72
1.61,48.4,72
1.46,48.3,72
1.95,48.2,72
1.98,47.9,72
1.9,47.9,72
1.82,47.9,72
1.7,47.6,72
1.97,47.5,72
1.8,47.5,72
1.69,47.5,72
1.9,47.4,72
1.98,47.3,72
1.74,47.1,72
1.69,47.1,72
1.7,47.0,72
1.77,46.6,72
1.71,46.5,72
1.74,46.4,72
1.92,46.3,72
1.68,45.8,72
1.43,45.8,72
1.8,45.7,72
1.66,45.7,72
1.95,45.6,72
1.55,45.6,72
1.65,45.5,72
1.66,45.3,72
1.45,45.2,72
1.75,45.1,72
1.78,44.7,72
1.73,44.7,72
1.48,44.6,72
1.8,44.5,72
1.72,44.5,72
1.81,44.4,72
1.75,44.0,72
1.73,44.0,72
1.72,44.0,72
1.83,43.9,72
1.81,43.8,72
1.64,43.8,72
1.52,43.7,72
1.88,43.6,72
1.41,43.6,72
1.79,43.5,72
1.53,43.5,72
1.68,43.0,72
1.51,42.8,72
1.59,42.6,72
1.66,42.5,72
1.55,42.5,72
1.44,42.5,72
1.9,42.4,72
1.52,42.3,72
1.81,41.7,72
1.7,41.7,72
1.54,41.7,72
1.61,41.1,72
1.4,41.0,72
1.86,40.9,72
1.49,40.3,72
1.67,40.2,72
1.42,40.2,72
1.73,40.1,72
1.56,40.1,72
1.42,40.1,72
1.87,120.0,71
1.9,119.9,71
1.59,119.9,71
1.56,119.9,71
1.75,119.7,71
1.62,119.6,71
1.51,119.6,71
1.42,119.5,71
1.98,119.4,71
1.73,119.3,71
1.67,119.0,71
1.61,119.0,71
1.8,118.9,71
1.98,118.8,71
1.69,118.8,71
1.88,118.4,71
1.69,118.4,71
1.84,118.3,71
1.65,118.3,71
1.65,118.0,71
1.52,117.9,71
1.84,117.5,71
1.75,117.5,71
1.48,117.5,71
1.95,117.4,71
1.48,117.2,71
1.54,117.1,71
1.76,117.0,71
1.74,117.0,71
1.75,116.9,71
1.49,116.9,71
1.8,116.8,71
1.72,116.8,71
1.55,116.6,71
1.52,116.6,71
1.54,116.5,71
1.74,116.3,71
1.63,116.3,71
1.51,116.3,71
1.45,116.1,71
1.78,115.9,71
1.63,115.9,71
1.53,115.4,71
1.49,114.9,71
1.76,114.6,71
1.84,114.2,71
1.83,114.2,71
1.67,114.1,71
1.7,114.0,71
1.98,113.9,71
1.74,113.4,71
1.81,113.1,71
1.7,113.1,71
1.88,112.8,71
1.78,112.8,71
1.92,112.7,71
1.45,112.4,71
1.68,112.3,71
1.7,112.2,71
1.49,112.2,71
1.86,111.5,71
1.98,111.4,71
1.59,111.4,71
1.93,111.3,71
1.96,111.2,71
1.6,111.2,71
1.94,110.9,71
1.85,110.8,71
1.5,110.7,71
1.93,110.6,71
1.94,110.4,71
1.69,110.4,71
1.66,110.3,71
1.41,110.3,71
1.54,110.2,71
1.89,110.1,71
1.71,110.1,71
1.54,110.0,71
1.78,109.7,71
1.67,109.7,71
1.45,109.4,71
1.69,109.2,71
1.85,109.1,71
1.63,109.0,71
1.54,109.0,71
1.52,109.0,71
1.43,109.0,71
1.97,108.8,71
1.84,108.6,71
1.65,108.3,71
1.9,108.1,71
1.98,107.8,71
1.67,107.8,71
1.8,107.5,71
1.67,107.5,71
1.47,107.5,71
1.97,107.4,71
1.94,107.4,71
1.58,107.4,71
1.45,107.4,71
1.43,107.4,71
1.68,106.2,71
1.61,106.2,71
1.61,105.8,71
1.7,105.6,71
1.49,105.6,71
1.46,105.4,71
1.78,105.3,71
1.42,105.2,71
1.42,105.2,71
1.6,105.0,71
1.77,104.9,71
1.77,104.6,71
1.61,103.8,71
1.98,103.6,71
1.65,103.5,71
1.67,103.4,71
1.52,103.4,71
1.55,103.3,71
1.64,103.1,71
1.66,103.0,71
1.5,102.9,71
1.69,102.8,71
1.82,102.4,71
1.59,102.4,71
1.99,102.1,71
1.96,102.1,71
1.79,102.0,71
1.91,101.9,71
1.67,101.9,71
1.81,101.7,71
1.95,101.6,71
1.7,101.4,71
1.52,101.4,71
1.5,101.4,71
1.5,101.4,71
1.4,101.4,71
1.85,101.2,71
2.0,101.1,71
2.0,101.0,71
1.46,100.9,71
1.67,100.7,71
1.9,100.6,71
1.63,100.6,71
1.49,100.4,71
1.52,100.3,71
1.97,100.2,71
1.9,100.1,71
1.73,100.0,71
1.46,99.8,71
1.64,99.7,71
1.61,99.4,71
1.89,99.3,71
1.82,99.3,71
1.54,99.2,71
1.81,99.1,71
1.66,98.9,71
1.91,98.3,71
1.8,98.3,71
1.74,98.0,71
1.71,98.0,71
1.62,97.8,71
1.95,97.6,71
1.82,97.6,71
1.57,97.6,71
1.55,97.6,71
1.88,97.2,71
1.57,97.1,71
1.75,97.0,71
1.6,96.8,71
1.47,96.7,71
1.96,96.5,71
1.58,96.4,71
1.71,96.1,71
1.94,96.0,71
1.69,95.9,71
1.84,95.5,71
1.52,95.5,71
1.75,95.4,71
1.7,95.4,71
1.63,95.4,71
1.81,95.1,71
1.64,94.7,71
1.63,94.6,71
1.57,94.5,71
1.78,94.2,71
1.64,94.2,71
1.73,93.9,71
1.97,93.8,71
1.82,93.8,71
1.88,93.6,71
1.74,93.3,71
1.6,93.3,71
1.46,93.3,71
1.99,93.2,71
1.43,93.2,71
1.93,93.0,71
1.82,93.0,71
1.7,93.0,71
1.69,92.9,71
1.45,92.7,71
1.97,92.6,71
1.86,92.5,71
1.64,92.5,71
1.61,92.3,71
1.42,92.2,71
1.87,92.1,71
1.65,92.1,71
1.59,92.1,71
1.55,92.0,71
1.8,91.9,71
1.61,91.7,71
1.64,91.6,71
1.86,91.5,71
1.6,91.4,71
1.48,91.3,71
1.85,90.5,71
1.46,90.3,71
1.76,90.1,71
1.49,90.0,71
1.69,89.9,71
1.88,89.8,71
1.81,89.7,71
1.6,89.4,71
1.61,89.2,71
1.41,89.0,71
1.54,87.9,71
1.55,87.8,71
1.8,87.6,71
1.42,87.4,71
1.67,87.3,71
1.59,87.3,71
1.89,86.9,71
1.57,86.9,71
1.85,86.7,71
1.55,86.1,71
1.76,85.9,71
1.54,85.8,71
1.41,85.6,71
1.46,85.5,71
1.59,85.4,71
1.81,85.2,71
1.8,85.0,71
1.7,84.7,71
1.59,84.3,71
1.81,84.1,71
1.73,84.0,71
1.76,83.9,71
1.98,83.8,71
1.85,83.8,71
1.62,83.8,71
1.43,83.8,71
1.51,82.9,71
1.65,82.7,71
1.98,82.6,71
1.85,82.6,71
1.71,82.6,71
1.92,82.3,71
1.73,82.3,71
1.63,82.3,71
1.84,82.2,71
1.56,82.0,71
1.97,81.9,71
1.88,81.8,71
1.42,81.6,71
1.77,81.5,71
1.68,81.5,71
1.41,81.4,71
1.79,81.3,71
1.7,81.3,71
1.62,81.2,71
1.43,81.1,71
1.7,81.0,71
1.68,80.9,71
1.71,80.7,71
1.92,80.3,71
1.41,80.2,71
1.75,80.1,71
1.91,79.7,71
1.72,79.2,71
1.48,79.2,71
1.74,79.1,71
1.57,79.0,71
1.96,78.8,71
1.6,78.8,71
1.88,78.7,71
1.77,78.7,71
1.53,78.6,71
1.74,78.4,71
1.72,78.2,71
1.86,78.0,71
1.41,78.0,71
1.97,77.8,71
1.76,77.5,71
1.47,77.5,71
1.95,77.4,71
1.85,77.4,71
1.71,77.1,71
1.67,77.1,71
1.95,76.6,71
1.91,76.5,71
1.67,76.5,71
1.8,76.4,71
1.46,76.2,71
1.91,76.1,71
1.41,76.0,71
1.62,75.9,71
1.5,75.5,71
1.86,75.1,71
1.99,74.8,71
1.88,74.8,71
1.88,74.7,71
1.91,74.6,71
1.87,73.9,71
1.68,73.9,71
1.85,73.6,71
1.44,73.5,71
1.42,73.3,71
1.6,73.2,71
1.73,72.9,71
1.49,72.9,71
1.75,72.8,71
1.89,72.7,71
1.67,72.7,71
1.98,72.6,71
1.53,72.6,71
1.85,72.4,71
1.83,72.3,71
1.98,72.1,71
1.98,71.8,71
1.83,71.8,71
1.49,71.6,71
1.44,71.4,71
1.73,71.1,71
1.65,71.0,71
1.48,71.0,71
1.43,71.0,71
1.58,70.5,71
1.45,70.5,71
1.76,70.4,71
1.74,70.1,71
1.92,70.0,71
1.61,70.0,71
1.44,70.0,71
1.56,69.6,71
1.96,69.1,71
1.81,69.0,71
1.87,68.5,71
1.82,68.2,71
1.93,67.9,71
1.55,67.9,71
1.63,67.7,71
1.89,67.6,71
1.82,67.5,71
1.76,67.5,71
1.58,67.5,71
1.68,67.4,71
1.89,67.3,71
1.9,67.2,71
1.62,66.9,71
1.83,66.8,71
1.9,66.6,71
1.8,66.3,71
1.91,66.1,71
1.82,66.1,71
1.94,65.9,71
1.48,65.9,71
1.5,65.7,71
1.65,65.5,71
1.41,65.4,71
1.56,65.0,71
1.5,64.9,71
1.75,64.8,71
1.48,64.8,71
1.61,64.6,71
1.91,64.4,71
1.74,64.2,71
1.66,64.2,71
1.69,64.0,71
1.46,64.0,71
1.73,63.8,71
1.54,63.8,71
1.97,63.7,71
1.7,63.7,71
1.66,63.7,71
1.91,63.4,71
1.46,63.3,71
1.82,63.0,71
1.46,63.0,71
1.67,62.9,71
1.58,62.9,71
1.7,62.7,71
1.77,62.6,71
1.95,62.5,71
1.7,62.5,71
1.91,62.2,71
1.81,62.1,71
1.96,62.0,71
1.88,62.0,71
1.47,61.9,71
1.78,61.5,71
1.5,61.5,71
1.86,61.4,71
1.83,61.4,71
1.9,61.2,71
1.92,61.1,71
1.92,61.0,71
1.86,60.9,71
1.89,60.7,71
1.86,60.6,71
1.54,60.3,71
1.98,60.1,71
1.77,59.9,71
1.72,59.7,71
1.52,59.6,71
1.74,59.5,71
1.62,59.4,71
1.51,59.4,71
1.42,59.4,71
1.59,59.3,71
1.81,59.1,71
1.62,59.1,71
1.75,58.9,71
1.6,58.8,71
1.98,58.7,71
1.77,58.7,71
1.74,58.4,71
1.63,58.3,71
1.8,57.9,71
1.63,57.9,71
1.58,57.9,71
1.5,57.9,71
1.54,57.4,71
1.98,57.3,71
1.93,56.5,71
1.59,56.5,71
1.52,56.5,71
1.89,56.4,71
1.83,56.4,71
1.48,56.3,71
1.68,56.1,71
1.95,56.0,71
1.73,56.0,71
1.82,55.7,71
1.82,55.5,71
1.74,55.4,71
1.48,54.9,71
1.68,54.8,71
1.49,54.5,71
1.49,54.5,71
1.88,54.3,71
1.6,54.3,71
1.46,54.1,71
1.76,53.9,71
1.93,53.8,71
1.41,53.7,71
1.59,53.4,71
1.57,53.4,71
1.78,53.3,71
1.66,52.8,71
1.45,52.8,71
1.69,52.7,71
1.63,52.7,71
1.54,52.1,71
1.97,51.9,71
1.77,51.9,71
1.54,51.8,71
1.49,51.8,71
1.73,51.5,71
1.76,50.9,71
1.5,50.6,71
1.47,50.6,71
1.65,50.2,71
1.65,50.0,71
1.56,50.0,71
1.56,49.8,71
1.91,49.5,71
1.87,49.5,71
1.68,49.3,71
1.64,49.1,71
1.87,48.7,71
1.47,48.7,71
1.54,48.6,71
1.63,48.4,71
1.5,48.4,71
2.0,47.9,71
1.71,47.9,71
1.51,47.8,71
1.42,47.8,71
1.98,47.7,71
1.69,47.6,71
1.91,47.5,71
1.4,47.5,71
1.88,47.4,71
1.74,47.1,71
1.52,47.1,71
1.43,47.1,71
1.6,47.0,71
1.62,46.8,71
1.53,46.7,71
1.71,46.6,71
1.86,46.1,71
1.79,46.1,71
1.98,46.0,71
1.68,45.6,71
1.74,45.0,71
1.64,44.9,71
1.66,44.6,71
1.43,44.6,71
1.59,44.2,71
1.48,44.1,71
1.86,44.0,71
1.8,44.0,71
1.94,43.9,71
1.56,43.9,71
1.41,43.7,71
1.74,43.5,71
1.69,43.4,71
1.65,43.3,71
1.55,43.3,71
1.95,43.2,71
1.74,43.2,71
1.61,42.4,71
1.47,42.2,71
1.59,42.0,71
1.81,41.3,71
1.75,41.3,71
1.56,41.3,71
1.74,41.2,71
1.97,40.9,71
1.73,40.8,71
1.97,40.6,71
1.96,40.6,71
1.56,40.6,71
1.78,40.5,71
1.93,40.2,71
1.9,119.8,70
1.69,119.6,70
1.94,119.5,70
1.55,119.4,70
1.88,119.2,70
1.82,119.1,70
1.54,119.1,70
1.49,119.1,70
1.58,118.9,70
1.6,118.7,70
1.59,118.7,70
2.0,118.6,70
1.89,118.5,70
1.71,118.1,70
1.86,117.9,70
1.83,117.9,70
1.89,117.1,70
1.42,117.1,70
1.86,116.9,70
1.73,116.8,70
1.83,116.5,70
1.42,116.5,70
1.7,116.3,70
1.93,116.2,70
1.56,115.9,70
1.52,115.6,70
1.7,115.5,70
1.78,114.9,70
1.5,114.8,70
1.56,114.7,70
1.51,114.7,70
1.61,114.6,70
1.9,114.5,70
1.81,114.0,70
1.67,114.0,70
1.64,114.0,70
1.89,113.9,70
1.77,113.5,70
1.99,112.9,70
1.93,112.9,70
1.96,112.7,70
1.49,112.7,70
1.87,112.6,70
1.76,112.4,70
1.49,112.0,70
1.5,111.8,70
1.65,111.6,70
1.7,111.5,70
1.89,111.3,70
1.49,111.3,70
1.51,111.1,70
1.43,110.9,70
2.0,110.8,70
1.84,110.5,70
1.96,110.2,70
1.65,109.8,70
1.71,109.7,70
1.75,109.4,70
1.82,109.2,70
1.82,109.1,70
1.68,108.9,70
1.67,108.9,70
1.46,108.9,70
1.71,108.8,70
1.55,108.7,70
1.96,108.4,70
1.55,108.4,70
1.49,108.4,70
1.74,108.3,70
1.64,108.3,70
1.9,108.2,70
1.41,107.7,70
1.43,107.4,70
1.92,107.2,70
1.45,107.2,70
1.81,107.0,70
1.44,107.0,70
1.5,106.8,70
1.7,106.7,70
1.97,106.5,70
1.54,106.1,70
1.94,105.8,70
1.78,105.8,70
1.97,105.7,70
1.89,105.7,70
1.89,105.5,70
1.48,105.4,70
1.87,105.1,70
1.75,105.1,70
1.6,105.1,70
1.82,105.0,70
1.67,104.8,70
1.82,104.3,70
1.8,104.2,70
1.69,104.2,70
1.56,104.2,70
1.47,103.8,70
1.67,103.4,70
1.93,103.3,70
1.53,103.2,70
1.47,103.2,70
1.46,103.2,70
1.84,103.0,70
1.98,102.9,70
1.42,102.9,70
1.9,102.7,70
1.93,102.2,70
1.98,102.0,70
1.88,102.0,70
1.54,102.0,70
1.83,101.7,70
1.66,101.7,70
1.65,101.7,70
1.62,101.7,70
1.82,101.5,70
1.98,101.3,70
1.72,101.3,70
1.61,101.2,70
1.66,101.1,70
1.69,100.9,70
1.76,100.7,70
1.45,100.7,70
1.94,100.6,70
1.96,100.5,70
1.68,100.5,70
1.53,100.2,70
1.46,99.7,70
1.57,99.5,70
1.51,99.2,70
1.76,98.9,70
1.83,98.8,70
1.98,98.6,70
1.94,98.2,70
1.8,98.2,70
1.99,98.0,70
1.62,97.9,70
1.73,97.4,70
1.63,97.3,70
1.77,97.2,70
2.0,97.1,70
1.41,97.1,70
1.84,97.0,70
1.46,97.0,70
1.73,96.7,70
1.76,96.5,70
1.88,96.1,70
1.51,95.9,70
1.78,95.0,70
1.69,95.0,70
1.84,94.9,70
1.74,94.9,70
1.81,94.7,70
1.41,94.7,70
1.84,94.5,70
1.78,94.2,70
1.48,94.1,70
1.51,93.9,70
1.5,93.6,70
1.79,93.4,70
1.92,93.0,70
1.56,93.0,70
1.89,92.7,70
1.87,92.6,70
1.47,92.4,70
1.57,92.3,70
1.49,92.2,70
1.4,91.9,70
1.62,91.4,70
1.59,91.4,70
1.4,91.4,70
1.9,91.0,70
1.4,90.9,70
1.99,90.8,70
1.97,90.6,70
1.63,90.6,70
1.45,90.3,70
1.69,90.1,70
1.67,90.1,70
1.53,90.1,70
1.81,90.0,70
1.87,89.8,70
1.72,89.7,70
1.55,89.7,70
1.95,89.5,70
1.92,89.5,70
1.99,89.4,70
1.89,89.4,70
1.78,89.4,70
1.54,88.9,70
1.42,88.9,70
1.99,88.8,70
1.41,88.7,70
1.49,88.4,70
1.86,88.2,70
1.9,88.1,70
1.69,87.8,70
1.61,87.8,70
1.78,87.5,70
1.63,87.4,70
1.44,87.3,70
1.62,87.2,70
1.58,87.1,70
1.43,86.6,70
1.84,86.3,70
1.41,86.2,70
1.8,85.8,70
1.59,85.8,70
1.8,85.4,70
1.68,85.4,70
1.63,85.4,70
1.6,85.4,70
1.62,85.1,70
1.44,85.1,70
1.46,85.0,70
1.6,84.9,70
1.64,84.8,70
1.71,84.7,70
1.75,84.6,70
1.83,84.3,70
1.51,84.3,70
1.43,84.3,70
1.47,84.2,70
1.73,84.1,70
1.85,83.9,70
1.52,83.9,70
1.82,83.8,70
1.93,83.6,70
1.82,83.6,70
1.87,83.3,70
1.55,83.3,70
1.83,83.2,70
1.81,83.2,70
1.88,83.1,70
1.54,83.1,70
1.58,82.7,70
1.88,82.6,70
1.67,82.6,70
1.47,82.0,70
1.9,81.6,70
1.55,81.0,70
1.72,80.9,70
1.58,80.9,70
1.53,80.8,70
1.63,80.6,70
1.84,80.5,70
1.94,79.9,70
1.59,79.6,70
1.76,79.5,70
1.82,79.4,70
1.8,79.4,70
1.49,78.9,70
1.85,78.8,70
1.84,78.8,70
1.82,78.5,70
1.49,78.5,70
1.66,78.0,70
1.64,77.9,70
1.88,77.7,70
1.57,77.7,70
1.64,77.4,70
1.8,77.3,70
1.78,77.3,70
1.49,77.3,70
1.82,76.7,70
1.81,76.7,70
1.64,76.7,70
1.58,76.6,70
1.53,76.6,70
1.88,76.5,70
1.9,76.4,70
1.95,76.2,70
1.47,76.2,70
1.73,76.0,70
1.88,75.8,70
1.66,75.7,70
1.78,75.3,70
1.66,75.2,70
1.51,75.2,70
1.77,75.0,70
1.95,74.9,70
1.98,74.7,70
1.77,74.7,70
1.68,74.7,70
1.95,74.5,70
1.44,74.4,70
1.82,74.3,70
1.59,74.3,70
1.87,74.0,70
1.74,73.9,70
1.66,73.6,70
1.74,73.3,70
1.97,73.2,70
1.69,73.2,70
1.53,73.2,70
1.47,73.1,70
1.82,73.0,70
1.47,73.0,70
1.83,72.7,70
1.98,72.5,70
1.42,72.2,70
1.91,72.1,70
1.69,72.0,70
1.59,71.7,70
1.94,71.5,70
1.62,71.5,70
1.98,71.3,70
1.58,71.3,70
1.82,71.2,70
1.6,71.0,70
1.98,70.9,70
1.88,70.9,70
1.8,70.5,70
1.53,70.3,70
1.66,70.2,70
1.41,70.2,70
1.69,69.4,70
1.72,69.1,70
1.67,69.1,70
1.87,68.8,70
1.43,68.7,70
1.85,68.5,70
1.84,68.4,70
1.83,68.4,70
1.68,68.1,70
1.42,68.1,70
1.94,67.6,70
1.44,67.1,70
1.54,67.0,70
1.65,66.8,70
1.61,66.5,70
1.56,66.5,70
1.85,66.4,70
1.68,66.3,70
1.8,66.2,70
1.95,65.9,70
1.86,65.9,70
1.58,65.7,70
1.63,65.5,70
1.56,65.4,70
1.9,65.1,70
1.54,65.1,70
1.57,64.9,70
1.73,64.8,70
1.49,64.8,70
1.41,64.8,70
1.83,64.7,70
1.52,64.7,70
1.85,64.5,70
1.78,64.5,70
1.65,64.2,70
1.6,64.2,70
1.42,64.2,70
1.55,64.1,70
1.54,64.0,70
1.58,63.7,70
1.99,63.1,70
1.52,63.1,70
1.48,63.0,70
1.96,62.7,70
1.47,62.7,70
1.63,62.4,70
1.41,62.4,70
1.63,62.1,70
1.76,61.5,70
1.83,61.2,70
1.49,61.2,70
1.41,61.2,70
1.46,61.1,70
1.76,60.9,70
1.74,60.9,70
1.94,60.8,70
1.82,60.8,70
1.63,60.8,70
1.54,60.5,70
1.65,60.3,70
1.56,60.3,70
1.75,60.2,70
1.5,60.0,70
1.88,59.9,70
1.57,59.9,70
1.93,59.7,70
1.63,59.6,70
1.52,59.3,70
1.51,59.3,70
1.6,59.2,70
1.86,58.8,70
1.83,58.3,70
1.57,58.3,70
1.87,57.5,70
1.9,57.4,70
1.86,57.1,70
1.71,57.1,70
1.92,56.8,70
1.47,56.8,70
1.91,56.4,70
1.9,56.3,70
1.52,56.1,70
1.45,56.0,70
1.69,55.9,70
1.7,55.5,70
1.8,55.3,70
1.8,55.3,70
1.41,55.3,70
1.98,54.9,70
1.41,54.9,70
1.82,54.8,70
1.45,54.8,70
1.83,54.5,70
1.83,54.4,70
1.82,54.1,70
1.9,53.8,70
1.74,53.6,70
1.55,53.6,70
1.52,53.5,70
1.81,53.2,70
1.83,53.1,70
1.66,53.1,70
1.81,53.0,70
1.87,52.9,70
1.62,52.9,70
1.59,52.9,70
1.57,52.8,70
1.55,52.5,70
1.96,52.3,70
1.5,52.0,70
1.42,52.0,70
1.42,51.8,70
1.93,51.7,70
1.88,51.3,70
1.73,51.3,70
1.68,51.0,70
1.89,50.7,70
1.71,50.2,70
1.65,49.9,70
1.47,49.9,70
1.9,49.4,70
1.83,49.3,70
1.4,49.3,70
1.6,49.0,70
1.65,48.4,70
1.93,48.1,70
1.92,47.9,70
1.8,47.8,70
1.96,47.3,70
1.7,46.6,70
1.85,46.5,70
1.61,46.5,70
1.55,46.3,70
1.97,46.1,70
1.67,45.9,70
1.5,45.9,70
1.53,45.8,70
1.64,45.7,70
1.45,45.7,70
1.51,45.4,70
1.69,45.1,70
1.53,45.1,70
1.78,44.9,70
1.67,44.8,70
1.92,44.6,70
1.79,43.9,70
1.61,43.9,70
1.82,43.3,70
1.71,43.1,70
1.48,43.1,70
1.71,42.9,70
1.87,42.6,70
1.53,42.1,70
1.76,42.0,70
1.57,42.0,70
1.92,41.5,70
1.53,41.2,70
1.73,40.9,70
1.51,40.5,70
1.88,40.4,70
1.67,40.3,70
1.74,40.2,70
1.52,40.2,70
1.98,40.1,70
1.71,40.1,70
1.67,120.0,69
1.71,119.8,69
1.94,119.4,69
1.95,119.2,69
1.47,119.1,69
1.46,119.0,69
1.51,118.7,69
1.62,118.2,69
1.81,118.1,69
1.58,118.1,69
1.69,117.2,69
1.47,117.2,69
1.49,117.0,69
1.61,116.9,69
1.74,116.8,69
1.61,116.8,69
1.59,116.4,69
1.73,116.3,69
1.79,116.2,69
1.9,116.1,69
1.42,116.1,69
1.51,116.0,69
1.75,115.9,69
1.49,115.9,69
1.42,115.9,69
1.89,115.7,69
1.64,115.7,69
1.75,115.6,69
1.74,115.6,69
1.61,115.6,69
1.52,115.4,69
1.49,115.4,69
1.45,115.2,69
1.43,115.2,69
1.73,115.0,69
1.48,115.0,69
1.78,114.9,69
1.94,114.8,69
1.88,114.8,69
1.59,114.8,69
2.0,114.5,69
1.62,114.3,69
1.62,113.6,69
1.71,112.9,69
1.59,112.9,69
1.76,112.8,69
1.6,112.8,69
1.79,112.6,69
1.82,112.5,69
1.62,112.5,69
1.8,112.4,69
1.7,112.4,69
1.83,112.3,69
1.6,112.3,69
1.52,112.3,69
1.93,112.1,69
1.82,112.1,69
1.76,112.1,69
1.71,112.0,69
1.52,111.8,69
1.8,111.6,69
1.73,110.9,69
1.48,110.8,69
1.74,110.7,69
1.88,110.6,69
1.69,110.6,69
1.67,110.3,69
1.62,110.3,69
1.85,110.1,69
1.95,109.9,69
1.5,109.9,69
1.4,109.8,69
1.71,109.7,69
1.75,109.3,69
1.92,108.9,69
1.85,108.9,69
1.6,108.9,69
1.97,108.5,69
1.75,108.4,69
1.57,108.2,69
1.5,108.2,69
1.63,107.9,69
1.86,107.3,69
1.61,107.3,69
1.59,107.2,69
1.9,107.1,69
1.92,107.0,69
1.87,106.9,69
1.42,106.8,69
1.82,106.6,69
1.89,106.4,69
1.74,106.4,69
1.69,106.2,69
1.57,106.1,69
1.44,105.9,69
1.52,104.8,69
1.49,104.7,69
1.82,104.6,69
1.47,104.1,69
1.98,104.0,69
1.43,103.6,69
1.91,103.5,69
1.85,103.4,69
1.83,103.3,69
1.63,103.3,69
1.67,103.2,69
1.48,103.2,69
1.48,103.0,69
1.97,102.9,69
1.59,102.6,69
1.85,102.5,69
1.62,102.3,69
1.52,102.1,69
1.78,101.9,69
1.72,101.8,69
1.47,101.8,69
1.74,101.7,69
1.91,101.6,69
1.63,101.3,69
1.49,101.3,69
1.46,101.3,69
1.98,101.1,69
1.45,100.9,69
1.79,100.8,69
1.5,100.8,69
1.79,100.6,69
1.8,100.3,69
1.42,100.3,69
1.82,99.8,69
1.82,99.8,69
1.51,99.8,69
1.93,99.7,69
1.9,99.4,69
1.64,99.4,69
1.42,99.4,69
1.93,99.3,69
1.78,99.3,69
1.66,99.3,69
1.51,99.2,69
1.92,99.1,69
1.95,98.9,69
1.8,98.5,69
1.57,98.5,69
1.64,98.3,69
1.83,97.9,69
1.86,97.8,69
1.79,97.5,69
1.54,97.4,69
1.65,97.1,69
1.88,97.0,69
1.75,96.8,69
1.68,96.8,69
1.7,96.5,69
1.41,96.2,69
1.64,95.7,69
1.4,95.7,69
1.55,95.3,69
1.76,95.2,69
1.98,95.1,69
1.57,95.1,69
1.93,95.0,69
1.96,94.9,69
1.81,94.8,69
1.59,94.8,69
1.93,94.5,69
1.78,94.0,69
1.81,93.5,69
1.58,93.5,69
1.56,93.4,69
1.46,93.4,69
1.67,93.3,69
1.51,93.3,69
2.0,92.7,69
1.72,92.5,69
1.71,92.4,69
1.65,92.3,69
1.48,91.5,69
1.62,91.4,69
1.62,91.3,69
1.94,91.2,69
1.9,91.2,69
1.83,91.2,69
1.86,91.1,69
1.73,91.1,69
1.56,91.1,69
1.82,90.9,69
1.62,90.9,69
1.45,90.9,69
1.83,90.7,69
1.73,90.7,69
1.81,90.6,69
1.76,90.4,69
1.87,89.8,69
1.53,89.8,69
1.58,89.7,69
1.41,89.7,69
1.75,89.5,69
1.56,89.3,69
1.9,89.2,69
1.62,88.8,69
1.55,88.8,69
1.75,88.7,69
1.97,88.2,69
1.83,87.9,69
1.87,87.8,69
1.83,87.8,69
1.41,87.8,69
1.93,87.7,69
