altura,peso,idade
1.53,56.3,80
1.79,55.8,80
1.98,55.3,80
1.47,53.0,80
1.91,52.9,80
1.47,52.6,80
1.61,52.1,80
1.92,51.2,80
1.84,50.9,80
1.56,49.9,80
1.43,49.5,80
1.68,49.4,80
1.89,48.5,80
1.45,46.9,80
1.86,45.5,80
1.87,45.3,80
1.53,44.0,80
1.63,43.9,80
1.92,43.0,80
1.81,41.9,80
1.7,41.9,80
1.62,41.8,80
1.53,41.7,80
1.64,119.6,79
1.88,118.1,79
1.68,116.5,79
1.95,116.3,79
1.97,115.6,79
1.45,114.9,79
1.86,114.8,79
1.72,114.8,79
1.53,113.7,79
1.89,113.6,79
1.54,113.4,79
1.5,112.5,79
1.58,112.0,79
1.57,112.0,79
1.58,111.9,79
1.86,110.6,79
1.96,108.9,79
1.58,108.9,79
1.63,107.1,79
1.46,106.3,79
1.96,106.0,79
1.82,106.0,79
1.6,106.0,79
1.62,105.9,79
1.86,104.1,79
1.52,104.0,79
1.7,103.7,79
1.65,103.3,79
1.44,103.3,79
1.65,103.2,79
1.72,102.2,79
1.56,101.9,79
1.89,101.2,79
1.75,101.0,79
1.8,100.7,79
1.98,100.4,79
1.62,100.4,79
1.42,100.4,79
1.45,99.5,79
1.81,96.9,79
1.55,95.8,79
1.49,95.8,79
1.98,95.5,79
1.59,95.3,79
1.96,94.9,79
1.64,94.9,79
1.51,94.0,79
1.63,89.9,79
1.9,89.8,79
1.98,88.4,79
1.95,88.2,79
1.79,87.6,79
1.43,86.6,79
1.71,86.4,79
1.92,86.0,79
1.72,85.8,79
1.83,85.1,79
1.68,85.0,79
1.67,85.0,79
1.84,84.7,79
1.99,84.0,79
2.0,83.1,79
1.71,81.6,79
1.85,79.5,79
1.44,78.0,79
1.59,77.5,79
1.9,77.0,79
1.83,76.8,79
1.88,76.2,79
1.87,75.9,79
1.54,74.0,79
1.68,73.2,79
1.8,70.2,79
1.78,70.2,79
1.9,69.6,79
1.64,69.5,79
1.43,68.9,79
1.78,68.4,79
1.99,67.8,79
1.91,67.4,79
1.96,67.3,79
1.6,67.1,79
1.94,66.6,79
1.6,66.5,79
1.99,66.0,79
1.42,66.0,79
1.61,65.5,79
1.46,63.6,79
1.57,63.1,79
1.77,62.6,79
1.65,61.7,79
1.51,60.9,79
1.69,60.8,79
1.61,60.5,79
1.93,60.0,79
1.74,58.3,79
1.95,57.7,79
1.89,57.5,79
1.89,57.5,79
1.74,57.2,79
1.8,56.1,79
1.41,56.1,79
1.84,54.6,79
1.8,53.6,79
1.52,53.5,79
1.68,53.2,79
1.55,52.5,79
1.89,52.2,79
1.43,51.1,79
1.53,49.7,79
1.73,49.5,79
1.82,49.2,79
1.41,47.6,79
1.52,47.3,79
1.84,46.8,79
1.57,46.7,79
1.53,44.9,79
1.6,44.5,79
2.0,42.9,79
1.63,42.7,79
1.61,42.5,79
1.97,41.4,79
1.79,41.4,79
1.63,41.4,79
1.51,41.1,79
1.94,40.9,79
1.91,119.4,78
1.51,119.3,78
1.87,117.3,78
1.72,116.3,78
1.4,115.7,78
1.77,115.5,78
1.61,115.2,78
1.67,115.0,78
1.44,114.1,78
1.71,113.9,78
1.94,113.8,78
1.96,112.5,78
1.99,111.5,78
1.86,111.5,78
1.74,111.2,78
1.84,110.9,78
1.81,109.9,78
1.98,109.5,78
1.71,109.1,78
1.57,108.7,78
1.58,107.6,78
1.5,107.6,78
1.76,107.4,78
1.66,107.3,78
1.47,107.3,78
1.88,105.9,78
1.79,105.1,78
1.55,104.8,78
1.44,104.8,78
1.47,104.5,78
1.46,104.5,78
1.83,103.3,78
1.84,102.9,78
1.66,102.0,78
1.88,101.2,78
1.74,101.1,78
1.43,99.0,78
1.59,98.8,78
1.93,98.2,78
1.7,97.9,78
1.87,97.7,78
1.52,96.0,78
1.72,95.9,78
1.6,95.4,78
1.54,95.0,78
1.92,94.6,78
1.57,94.0,78
1.85,93.9,78
1.97,92.7,78
1.66,92.2,78
1.44,91.9,78
1.56,91.3,78
1.84,91.1,78
1.79,88.2,78
1.63,87.9,78
1.59,87.4,78
1.57,87.0,78
1.72,86.9,78
1.99,86.6,78
1.58,86.5,78
1.48,86.2,78
1.91,86.0,78
1.98,85.8,78
1.83,85.8,78
1.92,85.7,78
1.9,85.4,78
1.94,85.1,78
1.96,85.0,78
1.82,84.4,78
1.59,84.3,78
1.55,84.3,78
1.6,83.6,78
1.49,83.5,78
1.6,81.9,78
1.73,81.7,78
1.91,80.4,78
1.44,80.1,78
1.44,79.7,78
1.76,78.7,78
1.88,78.1,78
1.8,77.7,78
1.71,76.9,78
1.62,76.1,78
1.51,75.1,78
1.8,75.0,78
1.91,73.4,78
1.73,73.2,78
1.82,73.1,78
1.7,72.9,78
1.94,72.6,78
2.0,72.2,78
1.51,72.2,78
1.79,72.0,78
1.49,71.4,78
1.78,70.1,78
1.92,70.0,78
1.61,70.0,78
1.77,69.9,78
1.74,69.3,78
1.78,67.6,78
1.87,67.4,78
1.92,66.3,78
1.76,66.0,78
1.5,65.9,78
1.88,65.8,78
1.92,65.0,78
1.74,64.6,78
1.79,63.4,78
1.46,62.2,78
1.43,62.2,78
1.74,60.1,78
1.71,60.0,78
1.77,59.4,78
1.46,58.9,78
1.73,57.3,78
1.58,56.9,78
1.55,56.8,78
1.44,55.9,78
1.86,54.4,78
1.75,53.7,78
1.54,51.9,78
1.66,50.0,78
1.44,49.7,78
1.89,49.6,78
1.44,46.2,78
1.74,46.1,78
1.9,45.9,78
1.81,45.4,78
1.84,44.1,78
1.52,41.8,78
1.56,41.2,78
1.8,41.0,78
1.61,41.0,78
1.66,40.9,78
1.95,40.5,78
1.71,118.3,77
1.99,117.4,77
1.4,116.0,77
1.88,114.8,77
1.58,114.8,77
1.97,114.7,77
1.54,114.6,77
1.99,114.5,77
1.66,113.3,77
1.68,113.0,77
1.67,112.8,77
1.52,112.8,77
1.85,112.2,77
1.65,110.9,77
1.81,110.8,77
1.92,110.7,77
1.49,109.2,77
1.48,108.5,77
1.87,108.3,77
1.61,108.2,77
1.41,108.0,77
1.63,107.7,77
1.8,107.1,77
1.57,103.6,77
1.62,102.6,77
1.53,101.2,77
1.54,101.1,77
1.42,100.2,77
1.99,98.2,77
1.95,97.8,77
1.67,97.8,77
1.77,97.6,77
1.66,96.7,77
1.53,95.9,77
1.66,95.6,77
1.86,94.9,77
1.81,94.7,77
1.47,93.9,77
1.97,93.8,77
1.62,93.8,77
1.48,92.3,77
1.81,92.0,77
1.74,91.3,77
1.42,91.3,77
1.53,90.2,77
1.75,89.8,77
1.61,88.5,77
1.73,88.4,77
1.95,87.9,77
1.76,87.8,77
1.71,86.5,77
1.78,86.4,77
1.79,84.1,77
1.59,83.2,77
1.87,82.5,77
1.95,82.4,77
1.52,80.8,77
1.47,80.8,77
1.96,79.6,77
1.75,78.5,77
1.86,78.1,77
1.42,77.8,77
1.42,77.2,77
1.61,77.0,77
1.63,76.7,77
1.79,76.3,77
1.44,76.3,77
1.51,75.7,77
1.49,75.5,77
1.53,73.8,77
1.49,72.3,77
1.48,71.8,77
1.88,71.2,77
1.55,70.5,77
1.77,69.2,77
1.55,69.0,77
1.42,68.8,77
1.86,68.7,77
1.43,68.6,77
1.94,68.1,77
1.66,67.4,77
1.9,66.2,77
2.0,65.8,77
1.83,65.0,77
1.43,64.9,77
1.77,64.5,77
1.61,64.3,77
1.48,64.3,77
1.9,63.3,77
1.82,63.2,77
1.7,63.1,77
1.45,62.6,77
1.61,62.4,77
1.66,61.1,77
1.74,60.8,77
1.98,60.7,77
1.59,60.3,77
1.72,58.3,77
1.6,53.6,77
1.9,53.4,77
1.58,52.0,77
1.66,51.7,77
1.56,51.6,77
1.68,51.0,77
1.63,50.9,77
1.74,50.5,77
1.81,49.7,77
1.93,48.9,77
1.74,48.7,77
1.44,48.7,77
1.94,47.7,77
1.77,47.7,77
1.81,47.0,77
1.78,45.9,77
1.85,45.5,77
1.88,44.2,77
1.46,43.5,77
1.67,43.0,77
1.76,41.6,77
1.96,41.4,77
1.49,119.8,76
1.62,119.4,76
1.98,118.5,76
1.61,118.1,76
1.42,118.0,76
1.89,117.9,76
1.44,117.5,76
1.76,117.4,76
1.76,117.0,76
1.65,116.8,76
1.89,116.4,76
1.96,116.2,76
1.85,113.8,76
1.94,113.0,76
1.45,112.1,76
1.45,111.8,76
1.89,111.6,76
1.91,111.5,76
1.68,111.2,76
1.9,109.6,76
1.89,109.2,76
1.96,108.9,76
1.68,108.4,76
1.94,108.0,76
1.59,106.4,76
1.79,105.2,76
1.58,105.0,76
2.0,104.9,76
1.73,104.8,76
1.55,104.8,76
1.42,104.8,76
1.63,104.1,76
1.41,102.9,76
1.55,102.4,76
1.68,101.4,76
1.97,100.9,76
1.7,100.4,76
1.74,99.7,76
1.59,99.7,76
1.46,99.4,76
1.86,99.3,76
1.86,99.2,76
1.67,99.0,76
1.94,98.7,76
1.5,98.6,76
1.66,96.0,76
1.74,94.7,76
1.9,93.2,76
1.73,92.9,76
1.73,92.3,76
1.96,91.0,76
1.84,89.7,76
1.88,88.4,76
1.73,87.8,76
1.99,85.7,76
1.5,85.1,76
1.41,85.0,76
1.68,84.9,76
1.67,84.6,76
1.98,84.0,76
1.48,83.4,76
1.52,79.9,76
1.89,78.5,76
1.93,77.4,76
1.43,76.8,76
1.43,75.2,76
1.4,74.7,76
1.48,71.9,76
1.47,71.0,76
1.54,69.8,76
1.75,69.3,76
1.58,69.1,76
1.89,68.6,76
1.93,68.0,76
1.42,67.2,76
1.47,66.1,76
1.59,65.6,76
1.83,65.3,76
1.96,63.3,76
1.45,63.1,76
1.57,62.8,76
1.64,62.4,76
1.5,62.4,76
1.62,62.3,76
1.59,62.3,76
1.7,61.7,76
1.73,61.0,76
1.92,58.4,76
1.91,57.8,76
1.85,57.5,76
1.52,57.0,76
1.64,56.8,76
1.68,55.4,76
1.69,54.7,76
1.67,54.7,76
1.45,54.7,76
1.87,54.1,76
1.6,53.5,76
1.83,50.9,76
1.78,49.4,76
1.74,49.1,76
1.76,48.7,76
1.85,48.1,76
1.74,47.3,76
1.97,46.7,76
1.99,46.2,76
1.52,45.5,76
1.81,44.9,76
1.48,42.4,76
1.9,41.2,76
1.49,41.2,76
1.94,41.1,76
1.7,41.1,76
1.81,40.8,76
1.73,40.8,76
1.67,40.8,76
1.92,40.1,76
1.79,120.0,75
1.54,119.8,75
1.64,118.2,75
1.95,118.0,75
1.71,115.7,75
1.65,115.6,75
1.42,115.5,75
1.42,114.8,75
1.66,113.6,75
1.91,113.0,75
1.61,112.5,75
1.53,112.3,75
1.62,111.8,75
1.53,110.6,75
1.82,109.0,75
1.85,108.0,75
1.46,107.8,75
1.74,107.2,75
1.67,107.1,75
1.5,107.0,75
1.9,106.2,75
1.83,105.5,75
1.72,105.0,75
1.83,104.5,75
1.43,103.7,75
1.56,103.1,75
1.67,102.7,75
1.88,102.5,75
1.74,102.4,75
1.71,102.3,75
1.46,101.6,75
1.98,100.8,75
1.79,100.8,75
1.93,100.3,75
1.88,97.7,75
1.61,97.5,75
1.4,96.9,75
1.87,96.0,75
1.45,95.9,75
1.76,94.7,75
1.71,94.7,75
1.75,94.6,75
1.43,94.6,75
1.99,93.3,75
1.41,93.0,75
1.96,92.8,75
1.46,92.7,75
1.51,91.7,75
1.73,91.6,75
1.73,91.2,75
1.5,90.9,75
1.55,90.6,75
1.45,89.9,75
1.89,89.6,75
1.83,89.6,75
1.48,89.1,75
1.68,88.9,75
1.91,88.3,75
1.55,87.9,75
1.77,87.4,75
1.91,86.1,75
1.89,85.5,75
1.71,85.2,75
1.97,84.5,75
1.96,84.3,75
1.55,83.8,75
1.61,82.5,75
1.86,81.8,75
1.6,81.1,75
1.52,80.1,75
1.55,78.3,75
1.91,78.1,75
1.62,77.2,75
1.97,77.0,75
1.43,76.0,75
1.75,74.9,75
1.88,74.8,75
1.98,74.5,75
1.82,74.2,75
1.98,73.7,75
1.49,73.4,75
1.67,72.5,75
1.63,71.9,75
1.64,69.9,75
1.86,69.7,75
1.83,69.2,75
1.91,66.9,75
1.74,65.5,75
1.52,64.9,75
1.72,63.2,75
1.93,62.0,75
1.85,60.9,75
1.52,59.1,75
1.62,59.0,75
1.45,58.8,75
1.5,58.7,75
1.59,58.5,75
1.47,58.2,75
1.45,58.1,75
1.68,56.4,75
1.81,55.7,75
1.64,55.5,75
1.56,55.5,75
1.86,54.6,75
1.65,54.0,75
1.77,53.9,75
1.52,53.7,75
1.49,52.9,75
1.62,52.4,75
1.59,52.4,75
1.89,52.2,75
1.88,51.4,75
1.41,51.1,75
1.75,51.0,75
1.73,51.0,75
1.69,50.3,75
1.82,49.0,75
1.74,48.4,75
1.99,47.7,75
1.79,47.4,75
1.88,47.3,75
1.73,47.3,75
1.9,47.0,75
1.64,45.8,75
1.97,45.5,75
1.52,45.3,75
1.59,45.2,75
1.76,45.0,75
1.65,43.7,75
1.67,43.2,75
1.86,42.9,75
1.66,42.4,75
1.84,41.7,75
1.89,41.5,75
1.99,40.6,75
1.67,40.5,75
1.48,40.4,75
1.73,40.1,75
1.82,119.3,74
1.49,118.9,74
1.84,118.5,74
1.61,117.9,74
1.45,117.7,74
1.54,117.1,74
1.83,117.0,74
1.43,115.0,74
1.41,114.9,74
1.63,114.6,74
2.0,113.8,74
1.93,113.3,74
1.64,111.3,74
1.88,110.8,74
1.68,109.8,74
1.72,108.4,74
1.41,108.4,74
1.56,107.0,74
1.81,106.9,74
1.65,106.7,74
1.95,105.9,74
1.49,104.5,74
1.6,104.4,74
1.93,104.3,74
1.94,102.8,74
1.73,102.7,74
1.68,102.2,74
1.57,101.2,74
1.91,101.1,74
1.87,99.3,74
1.93,99.2,74
1.49,97.6,74
1.95,97.4,74
1.58,97.3,74
1.41,96.3,74
1.78,92.8,74
1.55,92.4,74
1.94,90.4,74
1.75,89.8,74
1.95,89.7,74
1.5,89.5,74
1.56,89.3,74
1.99,89.2,74
1.7,88.4,74
1.48,88.3,74
1.78,87.9,74
1.81,86.7,74
1.4,86.5,74
1.91,85.8,74
1.62,85.3,74
1.97,83.6,74
1.78,82.8,74
1.65,82.2,74
1.45,81.3,74
1.65,81.0,74
1.81,80.3,74
1.87,78.8,74
1.59,77.3,74
1.76,76.9,74
1.6,75.7,74
1.7,75.4,74
1.78,74.0,74
1.7,73.5,74
1.45,73.5,74
1.92,72.6,74
1.9,71.5,74
1.93,70.2,74
1.73,70.0,74
1.45,69.3,74
1.65,68.0,74
1.52,67.7,74
1.47,67.3,74
1.47,66.6,74
1.46,64.6,74
1.87,62.6,74
1.58,62.4,74
1.9,59.9,74
1.87,58.7,74
1.68,58.7,74
1.86,58.5,74
1.63,58.5,74
1.74,58.4,74
1.66,56.9,74
1.61,56.5,74
1.75,56.0,74
1.67,56.0,74
1.77,55.9,74
1.59,55.4,74
1.5,54.5,74
1.67,53.7,74
1.41,53.0,74
1.84,51.9,74
1.71,51.5,74
1.87,51.4,74
1.91,50.2,74
1.5,49.1,74
1.5,48.5,74
1.93,48.1,74
1.74,47.6,74
1.95,46.2,74
1.63,46.0,74
1.93,45.8,74
1.45,45.6,74
1.42,43.9,74
1.46,42.7,74
1.63,42.4,74
1.88,41.6,74
1.44,41.2,74
1.44,41.1,74
1.88,40.5,74
1.48,119.7,73
1.41,119.6,73
1.62,119.5,73
1.91,118.8,73
1.92,118.1,73
1.99,117.6,73
1.79,117.2,73
1.46,117.0,73
1.89,116.5,73
1.65,116.3,73
1.48,116.2,73
1.97,115.5,73
1.85,115.1,73
1.66,114.9,73
1.95,114.1,73
1.81,114.1,73
1.75,112.1,73
1.87,111.7,73
1.46,111.3,73
1.96,110.8,73
1.98,110.2,73
1.56,109.0,73
2.0,108.0,73
1.48,108.0,73
1.56,107.9,73
1.91,107.6,73
1.74,104.4,73
1.54,104.4,73
1.98,104.2,73
1.87,102.5,73
1.75,102.1,73
1.67,101.8,73
1.89,101.5,73
1.72,100.6,73
1.93,100.4,73
1.93,99.2,73
1.99,98.1,73
1.89,98.0,73
1.6,97.4,73
1.69,97.2,73
1.99,96.8,73
1.63,96.8,73
1.92,96.3,73
1.76,95.3,73
1.51,95.2,73
1.73,92.6,73
1.96,91.7,73
1.86,90.7,73
1.48,90.0,73
1.66,89.2,73
1.48,89.0,73
1.91,88.8,73
1.95,88.6,73
1.67,88.4,73
1.48,87.9,73
1.99,87.6,73
1.81,87.6,73
1.5,87.6,73
1.86,87.5,73
1.47,85.9,73
1.76,85.0,73
1.64,84.7,73
1.97,84.1,73
1.59,84.0,73
1.45,83.8,73
1.6,82.7,73
1.97,82.6,73
1.58,82.0,73
1.54,80.9,73
1.56,80.1,73
1.42,79.5,73
1.96,78.8,73
1.53,77.0,73
1.96,76.4,73
1.94,75.9,73
1.93,75.8,73
1.55,75.7,73
1.58,75.4,73
1.84,75.0,73
1.73,74.5,73
1.51,74.0,73
1.64,71.8,73
1.44,71.8,73
1.62,71.6,73
1.5,71.2,73
1.49,70.9,73
1.61,70.1,73
1.64,69.6,73
1.98,69.5,73
1.42,69.1,73
1.67,68.0,73
1.92,67.8,73
2.0,67.6,73
1.44,67.6,73
1.83,67.2,73
1.56,66.8,73
1.9,66.1,73
1.75,65.6,73
1.61,65.0,73
1.79,64.9,73
1.6,64.4,73
1.5,63.8,73
1.66,63.4,73
1.63,63.3,73
1.66,63.0,73
1.67,62.2,73
1.74,60.7,73
1.55,60.4,73
1.83,59.7,73
1.86,58.0,73
1.68,57.9,73
1.96,57.7,73
1.56,56.9,73
1.97,56.6,73
1.5,55.9,73
1.63,55.7,73
1.79,55.1,73
1.51,53.1,73
1.9,51.2,73
1.41,50.3,73
1.4,49.6,73
1.54,49.1,73
1.85,48.6,73
1.57,48.5,73
1.7,46.8,73
1.96,45.4,73
1.41,41.9,73
1.96,40.7,73
1.92,40.4,73
1.49,40.3,73
1.74,40.2,73
1.41,40.2,73
1.46,117.7,72
1.49,117.6,72
1.57,117.4,72
1.62,117.3,72
1.47,117.0,72
1.97,116.9,72
1.73,116.9,72
1.71,116.8,72
1.99,116.3,72
1.61,116.1,72
1.49,115.9,72
1.54,115.7,72
1.62,115.5,72
1.65,114.2,72
1.63,114.2,72
1.84,113.8,72
1.84,113.7,72
1.44,112.7,72
1.81,111.9,72
1.61,111.5,72
1.46,111.4,72
1.98,110.8,72
1.7,108.4,72
1.47,108.4,72
1.55,104.9,72
1.62,104.6,72
1.66,104.5,72
1.8,104.3,72
1.45,103.2,72
1.77,103.1,72
1.98,103.0,72
1.84,102.8,72
1.57,102.1,72
1.42,101.0,72
1.62,100.8,72
1.76,100.6,72
1.55,100.6,72
1.62,100.0,72
1.86,99.9,72
1.53,97.3,72
1.48,97.1,72
1.54,96.6,72
1.6,96.2,72
1.77,95.0,72
1.63,94.0,72
1.99,93.5,72
1.62,91.9,72
1.98,91.6,72
1.99,88.6,72
1.47,88.5,72
1.66,88.3,72
1.8,86.6,72
1.79,86.0,72
1.91,85.9,72
1.93,85.0,72
1.7,84.3,72
1.66,83.1,72
1.99,82.9,72
1.54,82.6,72
1.82,82.5,72
1.65,82.5,72
1.94,82.0,72
1.43,81.5,72
1.67,80.9,72
1.6,80.9,72
1.49,80.2,72
1.51,80.1,72
1.78,78.5,72
1.75,78.3,72
1.45,76.9,72
1.86,76.5,72
1.74,75.8,72
1.93,74.2,72
1.81,73.3,72
1.55,72.4,72
1.79,72.1,72
1.5,71.0,72
1.6,70.6,72
1.75,70.2,72
1.49,70.0,72
1.67,69.9,72
1.6,69.9,72
1.9,69.1,72
1.74,68.9,72
1.96,68.8,72
1.89,68.5,72
1.84,67.5,72
1.62,66.6,72
1.7,65.5,72
1.96,64.3,72
1.79,63.2,72
1.97,62.8,72
1.75,62.5,72
1.46,62.3,72
1.5,61.9,72
1.85,61.1,72
1.6,60.8,72
1.85,60.1,72
1.44,58.2,72
1.92,55.1,72
1.94,53.8,72
1.95,53.5,72
1.4,53.2,72
1.95,50.9,72
1.83,50.8,72
1.55,48.0,72
1.9,47.6,72
1.8,47.6,72
1.6,47.5,72
1.5,45.8,72
1.51,43.9,72
1.42,42.8,72
1.55,42.0,72
1.68,41.4,72
1.56,119.3,71
1.41,118.2,71
1.89,117.1,71
1.54,116.0,71
1.84,115.9,71
1.41,114.4,71
2.0,114.2,71
1.56,113.9,71
1.74,111.3,71
1.67,110.6,71
1.75,110.1,71
1.64,109.9,71
1.54,109.5,71
1.46,106.8,71
1.79,106.6,71
1.82,105.6,71
1.44,105.6,71
1.91,105.4,71
1.53,103.2,71
1.6,102.7,71
1.99,100.8,71
1.92,100.8,71
1.95,100.5,71
1.56,100.1,71
1.55,99.3,71
1.88,99.1,71
1.99,98.3,71
1.46,97.4,71
1.66,97.2,71
1.81,97.1,71
1.79,96.9,71
1.43,96.8,71
1.83,95.7,71
1.56,95.5,71
1.47,94.9,71
1.74,94.4,71
1.7,94.2,71
1.52,93.5,71
1.97,92.0,71
1.74,89.1,71
1.43,89.1,71
2.0,88.9,71
1.74,88.9,71
1.48,88.8,71
1.9,88.7,71
1.82,85.1,71
1.64,84.3,71
1.89,84.2,71
1.65,84.2,71
1.64,83.7,71
1.98,83.6,71
1.7,83.6,71
1.71,82.8,71
1.66,81.7,71
1.75,81.5,71
1.51,80.9,71
1.93,80.8,71
1.99,80.7,71
1.91,80.4,71
1.54,80.1,71
1.71,78.6,71
1.96,78.2,71
1.43,77.4,71
1.84,75.6,71
1.51,75.4,71
1.64,75.2,71
1.86,74.6,71
1.52,74.2,71
1.62,74.0,71
1.59,73.6,71
1.7,72.8,71
1.48,70.3,71
1.68,70.2,71
1.61,69.8,71
1.53,69.8,71
1.79,69.7,71
1.91,69.2,71
1.78,68.7,71
1.44,68.0,71
1.43,67.8,71
1.83,66.9,71
1.93,66.7,71
1.77,65.8,71
1.92,65.7,71
1.49,65.5,71
1.92,63.3,71
1.82,63.3,71
1.49,63.1,71
1.97,62.0,71
1.58,60.7,71
1.72,59.2,71
1.91,58.8,71
1.99,58.7,71
1.75,58.0,71
1.49,57.9,71
1.64,57.8,71
1.46,56.9,71
1.67,56.2,71
1.98,55.4,71
1.52,54.0,71
1.85,53.5,71
1.57,53.3,71
1.93,52.5,71
1.73,51.7,71
1.41,51.5,71
1.43,50.9,71
1.47,50.5,71
1.88,49.6,71
1.82,49.3,71
1.6,48.7,71
1.98,47.0,71
1.42,46.8,71
1.96,45.2,71
1.57,45.1,71
1.69,45.0,71
1.51,44.3,71
1.44,43.4,71
1.51,41.9,71
1.86,41.6,71
1.89,40.6,71
1.4,40.3,71
1.98,119.5,70
1.49,119.2,70
1.71,117.6,70
1.78,116.3,70
1.46,116.3,70
1.61,116.1,70
1.44,115.7,70
1.49,114.9,70
1.43,114.3,70
1.75,113.9,70
1.56,111.1,70
1.71,110.2,70
1.8,109.6,70
1.57,108.9,70
1.94,108.4,70
1.94,106.9,70
1.61,106.4,70
1.4,105.8,70
1.66,105.6,70
1.45,105.5,70
1.89,104.9,70
1.89,104.6,70
1.54,104.2,70
1.92,103.7,70
1.48,103.2,70
1.4,100.9,70
1.84,100.0,70
1.71,99.8,70
1.93,99.7,70
1.62,99.4,70
1.87,99.0,70
1.66,98.9,70
1.92,98.1,70
1.72,98.1,70
1.81,97.9,70
1.66,97.8,70
1.44,96.2,70
1.92,96.1,70
1.91,93.7,70
1.77,93.2,70
1.41,93.0,70
1.42,91.6,70
1.92,91.0,70
1.52,91.0,70
1.51,90.9,70
1.9,90.6,70
1.48,90.3,70
2.0,89.8,70
1.61,89.5,70
1.82,89.3,70
1.8,89.2,70
1.78,88.6,70
2.0,88.4,70
1.99,88.2,70
1.63,88.0,70
1.56,87.6,70
1.77,86.8,70
1.4,86.8,70
1.54,86.0,70
1.73,85.1,70
1.54,84.9,70
1.42,84.7,70
1.45,84.4,70
1.75,83.7,70
1.74,83.2,70
1.93,82.2,70
1.43,81.8,70
1.98,81.7,70
1.83,81.6,70
1.69,81.6,70
1.41,81.6,70
1.94,79.4,70
1.5,78.3,70
1.77,77.0,70
1.77,75.9,70
1.93,75.1,70
1.94,74.8,70
1.63,73.9,70
1.68,72.9,70
1.98,71.6,70
1.62,71.6,70
1.9,71.4,70
1.71,70.1,70
1.76,69.6,70
1.55,69.5,70
1.44,69.4,70
1.66,68.8,70
1.71,66.3,70
1.77,65.3,70
1.81,64.9,70
1.49,64.9,70
1.63,64.4,70
1.96,62.5,70
1.86,61.9,70
1.66,61.9,70
1.93,61.3,70
1.99,60.8,70
1.44,60.8,70
1.55,60.6,70
1.95,59.8,70
1.79,59.7,70
1.82,58.9,70
1.78,58.3,70
1.79,58.2,70
1.5,57.9,70
1.97,57.8,70
1.87,57.7,70
1.75,57.4,70
1.99,56.4,70
1.76,54.6,70
1.7,54.4,70
1.89,54.3,70
1.51,54.0,70
1.54,53.4,70
1.46,52.9,70
1.64,52.1,70
1.5,49.9,70
1.98,48.7,70
1.78,48.4,70
1.44,47.7,70
1.47,46.9,70
1.99,44.4,70
1.74,43.9,70
1.67,43.6,70
1.97,43.5,70
1.86,43.4,70
1.84,42.2,70
1.57,41.7,70
1.5,41.4,70
1.66,40.9,70
1.49,40.6,70
1.76,40.1,70
1.6,119.5,69
1.4,119.3,69
1.98,118.9,69
1.74,118.5,69
1.47,116.8,69
1.48,115.7,69
1.47,115.3,69
1.44,115.0,69
1.84,113.6,69
1.98,113.2,69
1.76,113.2,69
1.54,112.6,69
1.62,112.2,69
1.51,112.0,69
1.46,111.4,69
1.7,110.6,69
1.99,110.5,69
1.67,110.0,69
1.9,109.7,69
1.98,109.3,69
1.91,108.9,69
1.52,108.8,69
1.98,108.7,69
1.96,107.9,69
1.58,107.5,69
1.75,107.2,69
1.42,106.4,69
1.81,106.2,69
1.89,105.8,69
1.56,104.9,69
1.88,104.7,69
1.65,104.2,69
1.62,103.3,69
1.84,103.0,69
1.89,102.9,69
1.93,102.6,69
1.49,102.2,69
1.48,101.9,69
1.51,101.4,69
1.5,101.3,69
1.73,100.7,69
1.48,100.3,69
1.97,99.6,69
1.6,98.7,69
1.67,98.0,69
1.64,97.9,69
1.68,97.1,69
1.97,95.4,69
1.54,94.8,69
1.91,94.2,69
1.88,93.0,69
1.77,92.5,69
1.83,90.2,69
1.84,90.0,69
1.96,89.3,69
1.47,89.2,69
1.44,88.8,69
1.8,88.6,69
1.7,86.8,69
1.97,86.0,69
1.8,85.0,69
1.4,84.5,69
1.81,83.9,69
1.52,83.6,69
1.5,83.2,69
1.74,82.7,69
1.92,82.6,69
1.77,82.2,69
1.86,82.1,69
1.93,81.2,69
1.82,81.2,69
1.64,81.1,69
1.78,80.4,69
1.76,80.2,69
1.6,80.2,69
1.67,79.7,69
1.85,77.7,69
1.46,77.1,69
1.84,75.9,69
1.54,75.9,69
1.66,74.4,69
1.8,74.0,69
1.42,73.4,69
1.89,71.6,69
1.47,71.4,69
1.93,71.1,69
1.72,70.7,69
1.69,70.7,69
1.6,70.3,69
1.58,70.3,69
1.92,70.2,69
1.94,69.6,69
1.41,69.3,69
1.57,68.9,69
1.63,68.4,69
1.57,67.2,69
1.42,66.9,69
1.84,66.4,69
1.92,65.8,69
1.99,65.7,69
1.84,64.2,69
1.77,63.1,69
1.6,63.1,69
1.45,63.0,69
1.65,60.8,69
1.72,58.1,69
1.53,57.0,69
1.42,55.6,69
1.95,55.4,69
1.46,55.3,69
1.42,55.1,69
1.54,54.9,69
1.76,54.6,69
1.65,54.2,69
1.59,53.9,69
1.73,53.5,69
1.43,52.1,69
1.54,51.3,69
1.84,51.2,69
1.57,50.8,69
1.48,50.5,69
1.57,50.0,69
1.41,50.0,69
1.7,49.2,69
1.86,49.0,69
1.57,48.7,69
1.89,48.3,69
1.87,47.5,69
1.71,46.6,69
1.96,42.8,69
1.71,42.2,69
